,Unnamed: 0,name,class,confidence,target_id,actual_id
7150,7150,./test\07150.png,Vorfahrt,0.99996448,12,12.0
7151,7151,./test\07151.png,Zulässige Höchstgeschwindigkeit (100),0.49279723,7,7.0
7152,7152,./test\07152.png,Vorfahrt,0.74981523,12,12.0
7153,7153,./test\07153.png,Zulässige Höchstgeschwindigkeit (50),0.86633986,2,2.0
7154,7154,./test\07154.png,Zulässige Höchstgeschwindigkeit (60),0.58589166,3,3.0
7155,7155,./test\07155.png,Zulässige Höchstgeschwindigkeit (50),0.68313104,5,2.0
7156,7156,./test\07156.png,Vorfahrt,0.99999058,12,12.0
7157,7157,./test\07157.png,Zulässige Höchstgeschwindigkeit (80),0.135951,8,5.0
7158,7158,./test\07158.png,Verbot der Einfahrt,1.0,17,17.0
7159,7159,./test\07159.png,Zulässige Höchstgeschwindigkeit (120),0.92742443,8,8.0
7160,7160,./test\07160.png,Zulässige Höchstgeschwindigkeit (80),0.19535565,7,5.0
7161,7161,./test\07161.png,Zulässige Höchstgeschwindigkeit (50),0.53886318,2,2.0
7162,7162,./test\07162.png,Zulässige Höchstgeschwindigkeit (100),0.99888533,7,7.0
7163,7163,./test\07163.png,Zulässige Höchstgeschwindigkeit (60),0.88605613,3,3.0
7164,7164,./test\07164.png,Gefahrenstelle,0.09901702,18,18.0
7165,7165,./test\07165.png,Einmalige Vorfahrt,0.98310316,11,11.0
7166,7166,./test\07166.png,Zulässige Höchstgeschwindigkeit (70),0.68938321,4,4.0
7167,7167,./test\07167.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.30464849,42,42.0
7168,7168,./test\07168.png,Verbot für Fahrzeuge aller Art,0.80026603,15,15.0
7169,7169,./test\07169.png,Zulässige Höchstgeschwindigkeit (50),0.99819559,2,2.0
7170,7170,./test\07170.png,Verbot der Einfahrt,0.99997354,17,17.0
7171,7171,./test\07171.png,Zulässige Höchstgeschwindigkeit (30),0.99955279,1,1.0
7172,7172,./test\07172.png,Vorfahrt,1.0,12,12.0
7173,7173,./test\07173.png,Zulässige Höchstgeschwindigkeit (70),0.59040856,4,4.0
7174,7174,./test\07174.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99998856,16,16.0
7175,7175,./test\07175.png,Ende der Geschwindigkeitsbegrenzung (80),0.97713751,6,6.0
7176,7176,./test\07176.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99985898,10,10.0
7177,7177,./test\07177.png,Verbot der Einfahrt,1.0,17,17.0
7178,7178,./test\07178.png,Gefahrenstelle,0.16186345,18,18.0
7179,7179,./test\07179.png,Zulässige Höchstgeschwindigkeit (50),0.90896499,2,2.0
7180,7180,./test\07180.png,Stoppschild,0.99996102,14,14.0
7181,7181,./test\07181.png,Unebene Fahrbahn,0.99606508,22,22.0
7182,7182,./test\07182.png,Rechts vorbei,0.9067086,38,38.0
7183,7183,./test\07183.png,Schleudergefahr bei Nässe oder Schmutz,0.98366827,23,23.0
7184,7184,./test\07184.png,Zulässige Höchstgeschwindigkeit (70),0.74463969,4,4.0
7185,7185,./test\07185.png,Baustelle,0.26969442,29,25.0
7186,7186,./test\07186.png,Zulässige Höchstgeschwindigkeit (70),0.58977538,4,4.0
7187,7187,./test\07187.png,Ausschließlich geradeaus,0.04140393,28,35.0
7188,7188,./test\07188.png,Zulässige Höchstgeschwindigkeit (50),0.19242874,5,2.0
7189,7189,./test\07189.png,Einmalige Vorfahrt,0.55810708,11,11.0
7190,7190,./test\07190.png,Einmalige Vorfahrt,0.9993304,11,11.0
7191,7191,./test\07191.png,Vorfahrt,0.60569316,12,12.0
7192,7192,./test\07192.png,Verbot der Einfahrt,0.96863908,17,17.0
7193,7193,./test\07193.png,Vorfahrt,1.0,12,12.0
7194,7194,./test\07194.png,Baustelle,0.99852955,25,25.0
7195,7195,./test\07195.png,Zulässige Höchstgeschwindigkeit (70),0.74880791,4,4.0
7196,7196,./test\07196.png,Gefahrenstelle,0.26628041,18,18.0
7197,7197,./test\07197.png,Rechts vorbei,0.89700443,38,38.0
7198,7198,./test\07198.png,Vorfahrt gewähren,0.99597186,13,13.0
7199,7199,./test\07199.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.87871397,10,10.0
7200,7200,./test\07200.png,Ausschließlich rechts,1.0,33,33.0
7201,7201,./test\07201.png,Überholverbot für Kraftfahrzeuge aller Art,0.94070119,9,9.0
7202,7202,./test\07202.png,Zulässige Höchstgeschwindigkeit (50),0.4629398,2,2.0
7203,7203,./test\07203.png,Vorfahrt gewähren,0.08161919,28,13.0
7204,7204,./test\07204.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
7205,7205,./test\07205.png,Zulässige Höchstgeschwindigkeit (120),0.43874139,8,8.0
7206,7206,./test\07206.png,Verbot der Einfahrt,0.99999678,17,17.0
7207,7207,./test\07207.png,Rechts vorbei,0.98997635,38,38.0
7208,7208,./test\07208.png,Zulässige Höchstgeschwindigkeit (50),0.99986959,2,2.0
7209,7209,./test\07209.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.84269339,10,10.0
7210,7210,./test\07210.png,Zulässige Höchstgeschwindigkeit (50),0.82329118,2,2.0
7211,7211,./test\07211.png,Zulässige Höchstgeschwindigkeit (50),0.99900585,2,2.0
7212,7212,./test\07212.png,Zulässige Höchstgeschwindigkeit (120),0.56452978,8,8.0
7213,7213,./test\07213.png,Zulässige Höchstgeschwindigkeit (50),0.36442813,7,2.0
7214,7214,./test\07214.png,Zulässige Höchstgeschwindigkeit (100),0.61805826,7,7.0
7215,7215,./test\07215.png,Stoppschild,0.99680221,14,14.0
7216,7216,./test\07216.png,Zulässige Höchstgeschwindigkeit (60),0.69133765,3,3.0
7217,7217,./test\07217.png,Ende aller Streckenverbote,0.67458701,32,32.0
7218,7218,./test\07218.png,Einmalige Vorfahrt,0.94482136,11,11.0
7219,7219,./test\07219.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99999714,16,16.0
7220,7220,./test\07220.png,Überholverbot für Kraftfahrzeuge aller Art,0.91198492,9,9.0
7221,7221,./test\07221.png,Verbot für Fahrzeuge aller Art,0.99726236,15,15.0
7222,7222,./test\07222.png,Zulässige Höchstgeschwindigkeit (50),0.68792611,2,2.0
7223,7223,./test\07223.png,Zulässige Höchstgeschwindigkeit (50),0.60234517,2,2.0
7224,7224,./test\07224.png,Zulässige Höchstgeschwindigkeit (70),0.98353761,4,4.0
7225,7225,./test\07225.png,Zulässige Höchstgeschwindigkeit (30),0.61694664,27,1.0
7226,7226,./test\07226.png,Rechts vorbei,0.99562943,38,38.0
7227,7227,./test\07227.png,Einmalige Vorfahrt,0.99983621,11,11.0
7228,7228,./test\07228.png,Vorfahrt gewähren,1.0,13,13.0
7229,7229,./test\07229.png,Gefahrenstelle,0.22257264,18,18.0
7230,7230,./test\07230.png,Einmalige Vorfahrt,0.99127394,11,11.0
7231,7231,./test\07231.png,Unebene Fahrbahn,0.66307092,22,22.0
7232,7232,./test\07232.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.93518382,10,10.0
7233,7233,./test\07233.png,Zulässige Höchstgeschwindigkeit (80),0.58230829,5,5.0
7234,7234,./test\07234.png,Gefahrenstelle,0.17788962,18,18.0
7235,7235,./test\07235.png,Gefahrenstelle,0.5470708000000001,18,18.0
7236,7236,./test\07236.png,Rechts vorbei,0.99894017,38,38.0
7237,7237,./test\07237.png,Vorfahrt,0.99999988,12,12.0
7238,7238,./test\07238.png,Zulässige Höchstgeschwindigkeit (30),0.9575398,1,1.0
7239,7239,./test\07239.png,Vorfahrt gewähren,0.99997878,13,13.0
7240,7240,./test\07240.png,Vorfahrt,0.95573223,12,12.0
7241,7241,./test\07241.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.66258097,9,10.0
7242,7242,./test\07242.png,Zulässige Höchstgeschwindigkeit (30),0.94271445,1,1.0
7243,7243,./test\07243.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.6977278,41,42.0
7244,7244,./test\07244.png,Zulässige Höchstgeschwindigkeit (70),0.24448204,13,4.0
7245,7245,./test\07245.png,Gefahrenstelle,0.31868175,11,18.0
7246,7246,./test\07246.png,Einmalige Vorfahrt,0.13668828,30,11.0
7247,7247,./test\07247.png,Zulässige Höchstgeschwindigkeit (30),0.67837113,1,1.0
7248,7248,./test\07248.png,Ausschließlich rechts,0.99952757,33,33.0
7249,7249,./test\07249.png,Zulässige Höchstgeschwindigkeit (70),0.7612406,4,4.0
7250,7250,./test\07250.png,Zulässige Höchstgeschwindigkeit (60),0.17694806,3,3.0
7251,7251,./test\07251.png,Verbot für Fahrzeuge aller Art,0.99927372,15,15.0
7252,7252,./test\07252.png,Unebene Fahrbahn,0.99247402,22,22.0
7253,7253,./test\07253.png,Zulässige Höchstgeschwindigkeit (70),0.49677634,4,4.0
7254,7254,./test\07254.png,Rechts vorbei,1.0,38,38.0
7255,7255,./test\07255.png,Wildwechsel,0.10372175,30,31.0
7256,7256,./test\07256.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,42.0
7257,7257,./test\07257.png,Zulässige Höchstgeschwindigkeit (50),0.9968617,2,2.0
7258,7258,./test\07258.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.67936957,42,42.0
7259,7259,./test\07259.png,Zulässige Höchstgeschwindigkeit (80),0.45234448,5,5.0
7260,7260,./test\07260.png,Zulässige Höchstgeschwindigkeit (80),0.75138545,5,5.0
7261,7261,./test\07261.png,Wildwechsel,0.71480298,31,31.0
7262,7262,./test\07262.png,Fußgänger,0.33142138,18,27.0
7263,7263,./test\07263.png,Zulässige Höchstgeschwindigkeit (80),0.56768507,5,5.0
7264,7264,./test\07264.png,Ende der Geschwindigkeitsbegrenzung (80),0.64914173,6,6.0
7265,7265,./test\07265.png,Vorfahrt,1.0,12,12.0
7266,7266,./test\07266.png,Zulässige Höchstgeschwindigkeit (30),0.89719439,1,1.0
7267,7267,./test\07267.png,Kreisverkehr,0.61907578,40,40.0
7268,7268,./test\07268.png,Zulässige Höchstgeschwindigkeit (50),0.99990916,2,2.0
7269,7269,./test\07269.png,Zulässige Höchstgeschwindigkeit (120),0.78865188,8,8.0
7270,7270,./test\07270.png,Ausschließlich rechts,0.36193764,34,33.0
7271,7271,./test\07271.png,Rechts vorbei,0.03147491,36,38.0
7272,7272,./test\07272.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99995005,10,10.0
7273,7273,./test\07273.png,Vorfahrt,0.13278668,12,12.0
7274,7274,./test\07274.png,Stoppschild,0.99938357,14,14.0
7275,7275,./test\07275.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.81073838,42,42.0
7276,7276,./test\07276.png,Zulässige Höchstgeschwindigkeit (120),0.39159536,10,8.0
7277,7277,./test\07277.png,Gefahrenstelle,0.41203988,18,18.0
7278,7278,./test\07278.png,Zulässige Höchstgeschwindigkeit (80),0.43055964,5,5.0
7279,7279,./test\07279.png,Vorfahrt,0.97439098,12,12.0
7280,7280,./test\07280.png,Zulässige Höchstgeschwindigkeit (70),0.79649466,4,4.0
7281,7281,./test\07281.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,42.0
7282,7282,./test\07282.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,26,42.0
7283,7283,./test\07283.png,Zulässige Höchstgeschwindigkeit (30),0.98847067,1,1.0
7284,7284,./test\07284.png,Baustelle,0.98147696,25,25.0
7285,7285,./test\07285.png,Vorfahrt,0.24478287,12,12.0
7286,7286,./test\07286.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
7287,7287,./test\07287.png,Zulässige Höchstgeschwindigkeit (120),0.47437358,8,8.0
7288,7288,./test\07288.png,Zulässige Höchstgeschwindigkeit (60),0.1904597,5,3.0
7289,7289,./test\07289.png,Verbot für Fahrzeuge aller Art,0.23288541,35,15.0
7290,7290,./test\07290.png,Baustelle,0.94450521,25,25.0
7291,7291,./test\07291.png,Zulässige Höchstgeschwindigkeit (80),0.57334477,5,5.0
7292,7292,./test\07292.png,Zulässige Höchstgeschwindigkeit (50),0.6622594,1,2.0
7293,7293,./test\07293.png,Ende der Geschwindigkeitsbegrenzung (80),0.34909874,32,6.0
7294,7294,./test\07294.png,Stoppschild,0.99993336,14,14.0
7295,7295,./test\07295.png,Ende aller Streckenverbote,0.07142916,36,32.0
7296,7296,./test\07296.png,Zulässige Höchstgeschwindigkeit (50),0.56079471,2,2.0
7297,7297,./test\07297.png,Überholverbot für Kraftfahrzeuge aller Art,0.95422411,9,9.0
7298,7298,./test\07298.png,Vorfahrt,0.99999988,12,12.0
7299,7299,./test\07299.png,Zulässige Höchstgeschwindigkeit (100),0.27877605,7,7.0
7300,7300,./test\07300.png,Zulässige Höchstgeschwindigkeit (50),0.8331632,2,2.0
7301,7301,./test\07301.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.12353354,3,16.0
7302,7302,./test\07302.png,Einmalige Vorfahrt,0.83698243,11,11.0
7303,7303,./test\07303.png,Ausschließlich geradeaus,0.99999988,35,35.0
7304,7304,./test\07304.png,Überholverbot für Kraftfahrzeuge aller Art,0.5544216,41,9.0
7305,7305,./test\07305.png,Einmalige Vorfahrt,0.27311325,42,11.0
7306,7306,./test\07306.png,Fußgänger,0.07007638,18,27.0
7307,7307,./test\07307.png,Ausschließlich geradeaus,0.99999845,35,35.0
7308,7308,./test\07308.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.34102249,10,10.0
7309,7309,./test\07309.png,Zulässige Höchstgeschwindigkeit (30),0.71526957,1,1.0
7310,7310,./test\07310.png,Stoppschild,0.99992645,14,14.0
7311,7311,./test\07311.png,Rechts vorbei,0.70056331,38,38.0
7312,7312,./test\07312.png,Zulässige Höchstgeschwindigkeit (100),0.73978162,7,7.0
7313,7313,./test\07313.png,Verbot der Einfahrt,1.0,17,17.0
7314,7314,./test\07314.png,Zulässige Höchstgeschwindigkeit (50),0.89732111,1,2.0
7315,7315,./test\07315.png,Ausschließlich geradeaus,0.91843271,35,35.0
7316,7316,./test\07316.png,Schleudergefahr bei Nässe oder Schmutz,0.98457265,23,23.0
7317,7317,./test\07317.png,Zulässige Höchstgeschwindigkeit (120),0.49956301,8,8.0
7318,7318,./test\07318.png,Zulässige Höchstgeschwindigkeit (60),0.94546127,3,3.0
7319,7319,./test\07319.png,Zulässige Höchstgeschwindigkeit (60),0.79811186,3,3.0
7320,7320,./test\07320.png,Ende aller Streckenverbote,0.43695939,32,32.0
7321,7321,./test\07321.png,Rechts vorbei,0.60826868,38,38.0
7322,7322,./test\07322.png,Zulässige Höchstgeschwindigkeit (30),0.9957028,1,1.0
7323,7323,./test\07323.png,Zulässige Höchstgeschwindigkeit (80),0.95058161,5,5.0
7324,7324,./test\07324.png,Vorfahrt,0.90325248,12,12.0
7325,7325,./test\07325.png,Vorfahrt gewähren,0.88844407,13,13.0
7326,7326,./test\07326.png,Zulässige Höchstgeschwindigkeit (120),0.86414373,8,8.0
7327,7327,./test\07327.png,Zulässige Höchstgeschwindigkeit (120),0.21834934,8,8.0
7328,7328,./test\07328.png,Zulässige Höchstgeschwindigkeit (70),0.58623987,4,4.0
7329,7329,./test\07329.png,Unebene Fahrbahn,0.21376561,22,22.0
7330,7330,./test\07330.png,Zulässige Höchstgeschwindigkeit (120),0.48822144,7,8.0
7331,7331,./test\07331.png,Gefahrenstelle,0.03342735,26,18.0
7332,7332,./test\07332.png,Einmalige Vorfahrt,0.04145724,28,11.0
7333,7333,./test\07333.png,Zulässige Höchstgeschwindigkeit (70),0.6860531,4,4.0
7334,7334,./test\07334.png,Zulässige Höchstgeschwindigkeit (30),0.42062852,1,1.0
7335,7335,./test\07335.png,Rechts vorbei,0.99997473,38,38.0
7336,7336,./test\07336.png,Überholverbot für Kraftfahrzeuge aller Art,0.97919458,9,9.0
7337,7337,./test\07337.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.26654866,9,10.0
7338,7338,./test\07338.png,Zulässige Höchstgeschwindigkeit (60),0.70137978,3,3.0
7339,7339,./test\07339.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.75844121,10,10.0
7340,7340,./test\07340.png,Fahrradfahrer,0.22708324,29,29.0
7341,7341,./test\07341.png,Ausschließlich rechts,0.99846691,33,33.0
7342,7342,./test\07342.png,Zulässige Höchstgeschwindigkeit (100),0.91998208,7,7.0
7343,7343,./test\07343.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",1.0,16,16.0
7344,7344,./test\07344.png,Überholverbot für Kraftfahrzeuge aller Art,0.90442753,9,9.0
7345,7345,./test\07345.png,Zulässige Höchstgeschwindigkeit (50),0.84854364,2,2.0
7346,7346,./test\07346.png,Unebene Fahrbahn,0.74618626,22,22.0
7347,7347,./test\07347.png,Wildwechsel,0.80753165,31,31.0
7348,7348,./test\07348.png,Rechts vorbei,0.05236691,39,38.0
7349,7349,./test\07349.png,Überholverbot für Kraftfahrzeuge aller Art,0.98902529,9,9.0
7350,7350,./test\07350.png,Verbot für Fahrzeuge aller Art,0.99895799,15,15.0
7351,7351,./test\07351.png,Ausschließlich geradeaus,0.9996376,35,35.0
7352,7352,./test\07352.png,Zulässige Höchstgeschwindigkeit (80),0.85131675,5,5.0
7353,7353,./test\07353.png,Rechts vorbei,0.99996793,38,38.0
7354,7354,./test\07354.png,Zulässige Höchstgeschwindigkeit (50),0.99971908,2,2.0
7355,7355,./test\07355.png,Ausschließlich geradeaus,0.80629438,35,35.0
7356,7356,./test\07356.png,Rechts vorbei,0.94020987,38,38.0
7357,7357,./test\07357.png,Einmalige Vorfahrt,0.96290922,11,11.0
7358,7358,./test\07358.png,Zulässige Höchstgeschwindigkeit (50),0.87026215,2,2.0
7359,7359,./test\07359.png,Schleudergefahr bei Nässe oder Schmutz,0.99974543,23,23.0
7360,7360,./test\07360.png,Unebene Fahrbahn,0.99625909,22,22.0
7361,7361,./test\07361.png,Rechts vorbei,0.97762591,38,38.0
7362,7362,./test\07362.png,Zulässige Höchstgeschwindigkeit (50),0.9990386999999998,2,2.0
7363,7363,./test\07363.png,Zulässige Höchstgeschwindigkeit (120),0.91342008,8,8.0
7364,7364,./test\07364.png,Vorfahrt,1.0,12,12.0
7365,7365,./test\07365.png,Zulässige Höchstgeschwindigkeit (80),0.96172249,5,5.0
7366,7366,./test\07366.png,Stoppschild,0.49850857,14,14.0
7367,7367,./test\07367.png,Unebene Fahrbahn,0.99866915,22,22.0
7368,7368,./test\07368.png,Zulässige Höchstgeschwindigkeit (50),0.86868107,2,2.0
7369,7369,./test\07369.png,Vorfahrt gewähren,0.99880421,13,13.0
7370,7370,./test\07370.png,Rechts vorbei,0.98481202,38,38.0
7371,7371,./test\07371.png,Zulässige Höchstgeschwindigkeit (70),0.43626255,4,4.0
7372,7372,./test\07372.png,Wildwechsel,0.46870086,31,31.0
7373,7373,./test\07373.png,Zulässige Höchstgeschwindigkeit (50),0.99955755,2,2.0
7374,7374,./test\07374.png,Gefahrenstelle,0.95172793,18,18.0
7375,7375,./test\07375.png,Wildwechsel,0.97754765,31,31.0
7376,7376,./test\07376.png,Vorfahrt,0.98279494,12,12.0
7377,7377,./test\07377.png,Zulässige Höchstgeschwindigkeit (80),0.84507573,5,5.0
7378,7378,./test\07378.png,Ausschließlich rechts,0.61393064,33,33.0
7379,7379,./test\07379.png,Zulässige Höchstgeschwindigkeit (80),0.60331708,5,5.0
7380,7380,./test\07380.png,Zulässige Höchstgeschwindigkeit (60),0.81676811,3,3.0
7381,7381,./test\07381.png,Rechts vorbei,0.99591053,38,38.0
7382,7382,./test\07382.png,Vorfahrt gewähren,0.99999237,13,13.0
7383,7383,./test\07383.png,Ende der Geschwindigkeitsbegrenzung (80),0.70968574,6,6.0
7384,7384,./test\07384.png,Vorfahrt gewähren,0.99999809,13,13.0
7385,7385,./test\07385.png,Stoppschild,0.9998728,14,14.0
7386,7386,./test\07386.png,Vorfahrt gewähren,0.99999952,13,13.0
7387,7387,./test\07387.png,Ausschließlich geradeaus,0.64191133,35,35.0
7388,7388,./test\07388.png,Ende der Geschwindigkeitsbegrenzung (80),0.99401337,6,6.0
7389,7389,./test\07389.png,Wildwechsel,0.8256793,31,31.0
7390,7390,./test\07390.png,Einmalige Vorfahrt,0.94933748,11,11.0
7391,7391,./test\07391.png,Ausschließlich geradeaus,0.9080767,35,35.0
7392,7392,./test\07392.png,Verbot für Fahrzeuge aller Art,0.91203779,15,15.0
7393,7393,./test\07393.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.88415378,10,10.0
7394,7394,./test\07394.png,Zulässige Höchstgeschwindigkeit (30),0.68889153,1,1.0
7395,7395,./test\07395.png,Kurve (links),0.99192613,19,19.0
7396,7396,./test\07396.png,Verbot der Einfahrt,0.98746443,17,17.0
7397,7397,./test\07397.png,Ende der Geschwindigkeitsbegrenzung (80),0.59649754,6,6.0
7398,7398,./test\07398.png,Zulässige Höchstgeschwindigkeit (100),0.84173608,7,7.0
7399,7399,./test\07399.png,Ende aller Streckenverbote,0.46634877,32,32.0
7400,7400,./test\07400.png,Einmalige Vorfahrt,0.16856727,30,11.0
7401,7401,./test\07401.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.43842232,10,10.0
7402,7402,./test\07402.png,Baustelle,0.99997616,25,25.0
7403,7403,./test\07403.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.55616587,9,10.0
7404,7404,./test\07404.png,Rechts vorbei,0.11599999,36,38.0
7405,7405,./test\07405.png,Vorfahrt gewähren,0.99924278,13,13.0
7406,7406,./test\07406.png,Doppelkurve (zunächst links),0.39803064,21,21.0
7407,7407,./test\07407.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.97885317,10,10.0
7408,7408,./test\07408.png,Zulässige Höchstgeschwindigkeit (50),0.66556954,2,2.0
7409,7409,./test\07409.png,Verbot der Einfahrt,0.99999464,17,17.0
7410,7410,./test\07410.png,Gefahrenstelle,0.96185899,18,18.0
7411,7411,./test\07411.png,Zulässige Höchstgeschwindigkeit (50),0.10167274,37,2.0
