,name,class,confidence,target_id,actual_id
5065,./test\05065.png,Vorfahrt gewähren,0.99994934,13,
5066,./test\05066.png,Schleudergefahr bei Nässe oder Schmutz,0.29832572,24,
5067,./test\05067.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99867105,10,
5068,./test\05068.png,Kurve (links),0.71477914,19,
5069,./test\05069.png,Baustelle,0.99999619,25,
5070,./test\05070.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.18568641,10,
5071,./test\05071.png,Einmalige Vorfahrt,0.99899083,11,
5072,./test\05072.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.87575597,16,
5073,./test\05073.png,Rechts vorbei,0.50029457,13,
5074,./test\05074.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",1.0,16,
5075,./test\05075.png,Verbot für Fahrzeuge aller Art,0.97777927,15,
5076,./test\05076.png,Zulässige Höchstgeschwindigkeit (30),0.99490345,1,
5077,./test\05077.png,Doppelkurve (zunächst links),0.09278366,28,
5078,./test\05078.png,Vorfahrt,0.99882406,12,
5079,./test\05079.png,Zulässige Höchstgeschwindigkeit (70),0.74601972,4,
5080,./test\05080.png,Stoppschild,0.99999154,14,
5081,./test\05081.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99613637,10,
5082,./test\05082.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.88772678,10,
5083,./test\05083.png,Vorfahrt,0.97412103,12,
5084,./test\05084.png,Zulässige Höchstgeschwindigkeit (80),0.72237563,5,
5085,./test\05085.png,Zulässige Höchstgeschwindigkeit (50),0.82123435,2,
5086,./test\05086.png,Vorfahrt gewähren,0.9997533000000002,13,
5087,./test\05087.png,Zulässige Höchstgeschwindigkeit (30),0.79452586,1,
5088,./test\05088.png,Vorfahrt gewähren,1.0,13,
5089,./test\05089.png,Überholverbot für Kraftfahrzeuge aller Art,0.995116,9,
5090,./test\05090.png,Überholverbot für Kraftfahrzeuge aller Art,0.99990141,9,
5091,./test\05091.png,Zulässige Höchstgeschwindigkeit (50),0.30724394,2,
5092,./test\05092.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99952805,10,
5093,./test\05093.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.1316601,23,
5094,./test\05094.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.98712569,10,
5095,./test\05095.png,Unebene Fahrbahn,0.39514014,22,
5096,./test\05096.png,Vorfahrt gewähren,0.8938362,13,
5097,./test\05097.png,Zulässige Höchstgeschwindigkeit (30),0.56445283,2,
5098,./test\05098.png,Zulässige Höchstgeschwindigkeit (30),0.99875152,1,
5099,./test\05099.png,Zulässige Höchstgeschwindigkeit (100),0.8709110000000001,7,
5100,./test\05100.png,Zulässige Höchstgeschwindigkeit (80),0.759588,5,
5101,./test\05101.png,Fußgänger,0.02517805,18,
5102,./test\05102.png,Vorfahrt,0.9940545,12,
5103,./test\05103.png,Zulässige Höchstgeschwindigkeit (80),0.62334001,5,
5104,./test\05104.png,Zulässige Höchstgeschwindigkeit (50),0.64156389,2,
5105,./test\05105.png,Baustelle,0.99999988,25,
5106,./test\05106.png,Zulässige Höchstgeschwindigkeit (50),0.82825339,1,
5107,./test\05107.png,Rechts vorbei,1.0,38,
5108,./test\05108.png,Ausschließlich geradeaus,0.71776968,35,
5109,./test\05109.png,Baustelle,0.99993706,25,
5110,./test\05110.png,Rechts vorbei,0.9154551,38,
5111,./test\05111.png,Zulässige Höchstgeschwindigkeit (30),0.50618321,1,
5112,./test\05112.png,Stoppschild,0.70572382,14,
5113,./test\05113.png,Zulässige Höchstgeschwindigkeit (50),0.30820018,5,
5114,./test\05114.png,Ausschließlich geradeaus,0.99964976,35,
5115,./test\05115.png,Stoppschild,0.91397095,14,
5116,./test\05116.png,Verbot für Fahrzeuge aller Art,0.99869186,15,
5117,./test\05117.png,Verbot für Fahrzeuge aller Art,0.88096732,15,
5118,./test\05118.png,Zulässige Höchstgeschwindigkeit (70),0.24054788,4,
5119,./test\05119.png,Überholverbot für Kraftfahrzeuge aller Art,0.69569832,9,
5120,./test\05120.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9645707,10,
5121,./test\05121.png,Zulässige Höchstgeschwindigkeit (30),0.88805807,1,
5122,./test\05122.png,Zulässige Höchstgeschwindigkeit (50),0.65279824,1,
5123,./test\05123.png,Rechts vorbei,0.98905891,38,
5124,./test\05124.png,Vorfahrt,0.99803752,12,
5125,./test\05125.png,Ausschließlich rechts,0.16827543,39,
5126,./test\05126.png,Vorfahrt,0.87856668,12,
5127,./test\05127.png,Zulässige Höchstgeschwindigkeit (100),0.05409361,40,
5128,./test\05128.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",1.0,16,
5129,./test\05129.png,Verbot für Fahrzeuge aller Art,0.84492254,15,
5130,./test\05130.png,Gefahrenstelle,0.89858699,18,
5131,./test\05131.png,Verbot der Einfahrt,0.99999988,17,
5132,./test\05132.png,Ausschließlich rechts,0.36486617,39,
5133,./test\05133.png,Zulässige Höchstgeschwindigkeit (80),0.739779,5,
5134,./test\05134.png,Unebene Fahrbahn,0.27907288,22,
5135,./test\05135.png,Zulässige Höchstgeschwindigkeit (60),0.16046594,3,
5136,./test\05136.png,Zulässige Höchstgeschwindigkeit (60),0.53481543,3,
5137,./test\05137.png,Baustelle,0.98464441,25,
5138,./test\05138.png,Rechts vorbei,0.99998176,38,
5139,./test\05139.png,Zulässige Höchstgeschwindigkeit (50),0.49220070000000005,2,
5140,./test\05140.png,Vorfahrt gewähren,0.9998228000000001,13,
5141,./test\05141.png,Vorfahrt,0.99552131,12,
5142,./test\05142.png,Stoppschild,0.99993932,14,
5143,./test\05143.png,Vorfahrt gewähren,0.99486154,13,
5144,./test\05144.png,Rechts vorbei,0.74093515,38,
5145,./test\05145.png,Zulässige Höchstgeschwindigkeit (70),0.76040369,4,
5146,./test\05146.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.95731986,10,
5147,./test\05147.png,Rechts vorbei,0.99998856,38,
5148,./test\05148.png,Zulässige Höchstgeschwindigkeit (50),0.87362349,2,
5149,./test\05149.png,Kurve (links),0.22410992,18,
5150,./test\05150.png,Zulässige Höchstgeschwindigkeit (70),0.83558774,4,
5151,./test\05151.png,Baustelle,0.8622613000000001,25,
5152,./test\05152.png,Gefahrenstelle,0.53519458,18,
5153,./test\05153.png,Zulässige Höchstgeschwindigkeit (50),0.99860942,2,
5154,./test\05154.png,Zulässige Höchstgeschwindigkeit (60),0.41966647,3,
5155,./test\05155.png,Vorfahrt gewähren,0.97848904,13,
5156,./test\05156.png,Fahrradfahrer,0.03065128,28,
5157,./test\05157.png,Zulässige Höchstgeschwindigkeit (80),0.74763888,5,
5158,./test\05158.png,Rechts vorbei,0.99995244,38,
5159,./test\05159.png,Zulässige Höchstgeschwindigkeit (70),0.99546069,4,
5160,./test\05160.png,Rechts vorbei,0.04633426,34,
5161,./test\05161.png,Zulässige Höchstgeschwindigkeit (80),0.83256042,5,
5162,./test\05162.png,Einmalige Vorfahrt,0.99707401,11,
5163,./test\05163.png,Einmalige Vorfahrt,0.97834933,11,
5164,./test\05164.png,Gefahrenstelle,0.36946559,18,
5165,./test\05165.png,Fahrradfahrer,0.08995142,28,
5166,./test\05166.png,Verbot der Einfahrt,0.98666292,17,
5167,./test\05167.png,Zulässige Höchstgeschwindigkeit (30),0.92037028,1,
5168,./test\05168.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.37870646,10,
5169,./test\05169.png,Vorfahrt,0.99981266,12,
5170,./test\05170.png,Zulässige Höchstgeschwindigkeit (60),0.66835231,3,
5171,./test\05171.png,Rechts vorbei,0.99967802,38,
5172,./test\05172.png,Schleudergefahr bei Nässe oder Schmutz,0.90769368,23,
5173,./test\05173.png,Vorfahrt gewähren,0.99996018,13,
5174,./test\05174.png,Zulässige Höchstgeschwindigkeit (70),0.94646007,4,
5175,./test\05175.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.95938015,16,
5176,./test\05176.png,Gefahrenstelle,0.14044523,26,
5177,./test\05177.png,Zulässige Höchstgeschwindigkeit (120),0.61643451,8,
5178,./test\05178.png,Zulässige Höchstgeschwindigkeit (70),0.56096494,4,
5179,./test\05179.png,Vorfahrt gewähren,0.99718934,13,
5180,./test\05180.png,Wildwechsel,0.81519574,18,
5181,./test\05181.png,Rechts vorbei,0.99999964,38,
5182,./test\05182.png,Verbot für Fahrzeuge aller Art,0.99574715,12,
5183,./test\05183.png,Ausschließlich geradeaus,0.90025562,35,
5184,./test\05184.png,Zulässige Höchstgeschwindigkeit (100),0.59440166,7,
5185,./test\05185.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.73420095,10,
5186,./test\05186.png,Zulässige Höchstgeschwindigkeit (100),0.92075038,7,
5187,./test\05187.png,Zulässige Höchstgeschwindigkeit (30),0.75379342,1,
5188,./test\05188.png,Zulässige Höchstgeschwindigkeit (70),0.9429034,4,
5189,./test\05189.png,Zulässige Höchstgeschwindigkeit (20),0.28038093,20,
5190,./test\05190.png,Stoppschild,0.9996860000000001,14,
5191,./test\05191.png,Vorfahrt gewähren,0.99602097,13,
5192,./test\05192.png,Zulässige Höchstgeschwindigkeit (50),0.99949431,2,
5193,./test\05193.png,Vorfahrt,0.64956111,17,
5194,./test\05194.png,Vorfahrt gewähren,0.99595958,13,
5195,./test\05195.png,Ende aller Streckenverbote,0.03234199,36,
5196,./test\05196.png,Zulässige Höchstgeschwindigkeit (30),0.98976421,1,
5197,./test\05197.png,Rechts vorbei,0.9993875,38,
5198,./test\05198.png,Zulässige Höchstgeschwindigkeit (60),0.95481515,3,
5199,./test\05199.png,Vorfahrt gewähren,0.99999988,13,
5200,./test\05200.png,Ausschließlich geradeaus,0.49715802,35,
5201,./test\05201.png,Zulässige Höchstgeschwindigkeit (50),0.99447107,2,
5202,./test\05202.png,Gefahrenstelle,0.95417279,18,
5203,./test\05203.png,Vorfahrt gewähren,0.98424029,13,
5204,./test\05204.png,Vorfahrt,0.95101506,12,
5205,./test\05205.png,Zulässige Höchstgeschwindigkeit (50),0.99890006,2,
5206,./test\05206.png,Zulässige Höchstgeschwindigkeit (50),0.88085848,1,
5207,./test\05207.png,Einmalige Vorfahrt,0.9977029000000001,11,
5208,./test\05208.png,Zulässige Höchstgeschwindigkeit (80),0.86516339,5,
5209,./test\05209.png,Vorfahrt gewähren,0.97533411,13,
5210,./test\05210.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99941981,10,
5211,./test\05211.png,Rechts vorbei,0.99997437,38,
5212,./test\05212.png,Baustelle,0.99999845,25,
5213,./test\05213.png,Stoppschild,0.99976963,14,
5214,./test\05214.png,Zulässige Höchstgeschwindigkeit (80),0.58203131,5,
5215,./test\05215.png,Zulässige Höchstgeschwindigkeit (30),0.93877709,1,
5216,./test\05216.png,Überholverbot für Kraftfahrzeuge aller Art,0.97912014,9,
5217,./test\05217.png,Verbot der Einfahrt,0.53036338,17,
5218,./test\05218.png,Kreisverkehr,0.98921353,40,
5219,./test\05219.png,Vorfahrt,0.92784977,12,
5220,./test\05220.png,Zulässige Höchstgeschwindigkeit (70),0.72756451,4,
5221,./test\05221.png,Wildwechsel,0.98788214,31,
5222,./test\05222.png,Kreisverkehr,0.9990502,40,
5223,./test\05223.png,Gefahrenstelle,0.0548448,26,
5224,./test\05224.png,Zulässige Höchstgeschwindigkeit (50),0.70065308,2,
5225,./test\05225.png,Zulässige Höchstgeschwindigkeit (80),0.2829991,6,
5226,./test\05226.png,Zulässige Höchstgeschwindigkeit (30),0.94155741,1,
5227,./test\05227.png,Zulässige Höchstgeschwindigkeit (30),0.46459725,11,
5228,./test\05228.png,Gefahrenstelle,0.10320225,26,
5229,./test\05229.png,Ausschließlich geradeaus,0.99999893,35,
5230,./test\05230.png,Überholverbot für Kraftfahrzeuge aller Art,0.93199229,9,
5231,./test\05231.png,Zulässige Höchstgeschwindigkeit (60),0.50818181,3,
5232,./test\05232.png,Stoppschild,0.99933928,14,
5233,./test\05233.png,Zulässige Höchstgeschwindigkeit (30),0.95680749,27,
5234,./test\05234.png,Rechts vorbei,0.97704917,38,
5235,./test\05235.png,Zulässige Höchstgeschwindigkeit (80),0.77026492,5,
5236,./test\05236.png,Zulässige Höchstgeschwindigkeit (70),0.76752156,4,
5237,./test\05237.png,Zulässige Höchstgeschwindigkeit (50),0.98175043,2,
5238,./test\05238.png,Rechts vorbei,0.99982184,38,
5239,./test\05239.png,Gefahrenstelle,0.20846802,18,
5240,./test\05240.png,Zulässige Höchstgeschwindigkeit (70),0.65919983,4,
5241,./test\05241.png,Rechts vorbei,1.0,38,
5242,./test\05242.png,Rechts vorbei,0.94570643,38,
5243,./test\05243.png,Zulässige Höchstgeschwindigkeit (60),0.78449088,3,
5244,./test\05244.png,Vorfahrt,0.99996674,12,
5245,./test\05245.png,Zulässige Höchstgeschwindigkeit (30),0.97906333,1,
5246,./test\05246.png,Rechts vorbei,0.08877244,20,
5247,./test\05247.png,Zulässige Höchstgeschwindigkeit (50),0.5892356,5,
5248,./test\05248.png,Kreisverkehr,0.28801742,40,
5249,./test\05249.png,Zulässige Höchstgeschwindigkeit (50),0.98349422,2,
5250,./test\05250.png,Rechts vorbei,0.99385965,38,
5251,./test\05251.png,Vorfahrt,0.08410067,26,
5252,./test\05252.png,Zulässige Höchstgeschwindigkeit (30),0.95128638,1,
5253,./test\05253.png,Vorfahrt,0.91646928,12,
5254,./test\05254.png,Zulässige Höchstgeschwindigkeit (80),0.44980419,5,
5255,./test\05255.png,Zulässige Höchstgeschwindigkeit (60),0.21844094,3,
5256,./test\05256.png,Zulässige Höchstgeschwindigkeit (70),0.93253994,4,
5257,./test\05257.png,Verbot für Fahrzeuge aller Art,0.99887687,15,
5258,./test\05258.png,Vorfahrt gewähren,0.95742923,13,
5259,./test\05259.png,Rechts vorbei,0.99831557,38,
5260,./test\05260.png,Zulässige Höchstgeschwindigkeit (30),0.95494497,1,
5261,./test\05261.png,Rechts vorbei,0.99564552,38,
5262,./test\05262.png,Zulässige Höchstgeschwindigkeit (60),0.43721491,3,
5263,./test\05263.png,Zulässige Höchstgeschwindigkeit (50),0.85462934,2,
5264,./test\05264.png,Baustelle,0.11544556,10,
5265,./test\05265.png,Zulässige Höchstgeschwindigkeit (50),0.82518739,1,
5266,./test\05266.png,Rechts vorbei,0.73231024,38,
5267,./test\05267.png,Vorfahrt gewähren,0.99726665,13,
5268,./test\05268.png,Gefahrenstelle,0.03285301,18,
5269,./test\05269.png,Zulässige Höchstgeschwindigkeit (30),0.70235598,1,
5270,./test\05270.png,Zulässige Höchstgeschwindigkeit (50),0.42090833,5,
5271,./test\05271.png,Schleudergefahr bei Nässe oder Schmutz,0.99892753,23,
5272,./test\05272.png,Zulässige Höchstgeschwindigkeit (70),0.55343461,1,
5273,./test\05273.png,Zulässige Höchstgeschwindigkeit (70),0.62487352,4,
5274,./test\05274.png,Wildwechsel,0.88714188,31,
5275,./test\05275.png,Vorfahrt,0.99593496,12,
5276,./test\05276.png,Vorfahrt,0.99972683,12,
5277,./test\05277.png,Baustelle,0.99999464,25,
5278,./test\05278.png,Zulässige Höchstgeschwindigkeit (80),0.5898571,5,
5279,./test\05279.png,Zulässige Höchstgeschwindigkeit (70),0.60816568,4,
5280,./test\05280.png,Schleudergefahr bei Nässe oder Schmutz,0.72067928,30,
5281,./test\05281.png,Baustelle,0.9591523999999999,25,
5282,./test\05282.png,Zulässige Höchstgeschwindigkeit (100),0.99895883,7,
5283,./test\05283.png,Rechts vorbei,0.99999976,38,
5284,./test\05284.png,Verbot der Einfahrt,0.69494492,17,
5285,./test\05285.png,Vorfahrt,0.65112329,12,
5286,./test\05286.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.30313599,10,
5287,./test\05287.png,Vorfahrt gewähren,0.99988258,13,
5288,./test\05288.png,Verbot für Fahrzeuge aller Art,0.99277389,15,
5289,./test\05289.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.14340095,23,
5290,./test\05290.png,Gefahrenstelle,0.33681688,18,
5291,./test\05291.png,Baustelle,0.90760291,25,
5292,./test\05292.png,Rechts vorbei,0.65159494,34,
5293,./test\05293.png,Schleudergefahr bei Nässe oder Schmutz,0.96827555,20,
5294,./test\05294.png,Einmalige Vorfahrt,0.9992367,11,
5295,./test\05295.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,20,
5296,./test\05296.png,Doppelkurve (zunächst links),0.72318888,23,
5297,./test\05297.png,Vorfahrt,1.0,12,
5298,./test\05298.png,Vorfahrt gewähren,0.92583013,13,
5299,./test\05299.png,Rechts vorbei,0.030919,36,
5300,./test\05300.png,Gefahrenstelle,0.52377295,18,
5301,./test\05301.png,Einmalige Vorfahrt,0.99757499,11,
5302,./test\05302.png,Ausschließlich rechts,1.0,33,
5303,./test\05303.png,Zulässige Höchstgeschwindigkeit (120),0.35759237,7,
5304,./test\05304.png,Verbot der Einfahrt,0.57124013,17,
5305,./test\05305.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9526846999999999,10,
5306,./test\05306.png,Rechts vorbei,0.9999906999999999,38,
5307,./test\05307.png,Zulässige Höchstgeschwindigkeit (50),0.08162302,2,
5308,./test\05308.png,Zulässige Höchstgeschwindigkeit (50),0.33328477,2,
5309,./test\05309.png,Ende der Geschwindigkeitsbegrenzung (80),0.66890323,6,
5310,./test\05310.png,Vorfahrt gewähren,0.99999857,13,
5311,./test\05311.png,Stoppschild,0.91030854,14,
5312,./test\05312.png,Zulässige Höchstgeschwindigkeit (50),0.65472203,1,
5313,./test\05313.png,Wildwechsel,0.43060017,30,
5314,./test\05314.png,Ausschließlich geradeaus,0.83034331,35,
5315,./test\05315.png,Rechts vorbei,0.99997735,38,
5316,./test\05316.png,Einmalige Vorfahrt,0.88465858,11,
5317,./test\05317.png,Ausschließlich geradeaus,0.99941075,35,
5318,./test\05318.png,Gefahrenstelle,0.95558667,18,
5319,./test\05319.png,Gefahrenstelle,0.06615268,18,
5320,./test\05320.png,Verbot für Fahrzeuge aller Art,0.99873823,15,
5321,./test\05321.png,Zulässige Höchstgeschwindigkeit (50),0.90870881,2,
5322,./test\05322.png,Zulässige Höchstgeschwindigkeit (60),0.39186484,3,
5323,./test\05323.png,Vorfahrt gewähren,0.99990451,13,
5324,./test\05324.png,Zulässige Höchstgeschwindigkeit (80),0.37920874,8,
5325,./test\05325.png,Wildwechsel,0.91249275,31,
5326,./test\05326.png,Zulässige Höchstgeschwindigkeit (70),0.98209989,4,
5327,./test\05327.png,Gefahrenstelle,0.40114903,18,
5328,./test\05328.png,Vorfahrt gewähren,0.93585122,13,
5329,./test\05329.png,Baustelle,0.80089295,25,
5330,./test\05330.png,Zulässige Höchstgeschwindigkeit (50),0.99954128,2,
5331,./test\05331.png,Baustelle,0.99511886,25,
5332,./test\05332.png,Baustelle,0.99123293,25,
5333,./test\05333.png,Zulässige Höchstgeschwindigkeit (30),0.72102851,1,
5334,./test\05334.png,Zulässige Höchstgeschwindigkeit (120),0.68283838,8,
5335,./test\05335.png,Wildwechsel,0.96449286,31,
5336,./test\05336.png,Kreisverkehr,0.45773929,40,
5337,./test\05337.png,Unebene Fahrbahn,0.99234736,22,
5338,./test\05338.png,Wildwechsel,0.22379234,31,
5339,./test\05339.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.27011925,9,
5340,./test\05340.png,Baustelle,0.99961311,25,
5341,./test\05341.png,Baustelle,0.99996114,25,
5342,./test\05342.png,Schleudergefahr bei Nässe oder Schmutz,0.18611221,24,
5343,./test\05343.png,Zulässige Höchstgeschwindigkeit (50),0.64618534,1,
5344,./test\05344.png,Zulässige Höchstgeschwindigkeit (70),0.45945132,4,
5345,./test\05345.png,Vorfahrt,0.99999952,12,
5346,./test\05346.png,Ausschließlich rechts,0.87203693,33,
5347,./test\05347.png,Zulässige Höchstgeschwindigkeit (80),0.84458619,5,
5348,./test\05348.png,Zulässige Höchstgeschwindigkeit (70),0.27495068,4,
5349,./test\05349.png,Schleudergefahr bei Nässe oder Schmutz,0.94659483,23,
5350,./test\05350.png,Zulässige Höchstgeschwindigkeit (30),0.85283148,1,
5351,./test\05351.png,Überholverbot für Kraftfahrzeuge aller Art,0.98153967,9,
5352,./test\05352.png,Einmalige Vorfahrt,0.39503416,11,
5353,./test\05353.png,Zulässige Höchstgeschwindigkeit (70),0.96225852,4,
5354,./test\05354.png,Ausschließlich rechts,0.99996316,33,
5355,./test\05355.png,Fahrradfahrer,0.03612865,28,
5356,./test\05356.png,Zulässige Höchstgeschwindigkeit (50),0.32656708,4,
5357,./test\05357.png,Verbot der Einfahrt,0.39641321,17,
5358,./test\05358.png,Zulässige Höchstgeschwindigkeit (70),0.6979602,4,
5359,./test\05359.png,Kreisverkehr,0.40262732,40,
5360,./test\05360.png,Zulässige Höchstgeschwindigkeit (70),0.78171813,4,
5361,./test\05361.png,Zulässige Höchstgeschwindigkeit (80),0.67095876,5,
